valore,PRO_COM_T
2276453.3979492188,016199
2276350.3134765625,014034
2273479.2431640625,061101
2273234.7556152344,016187
2272895.4162597656,057054
2272486.768310547,056025
2272440.8779296875,076070
2272375.6220703125,094034
2271536.0759277344,061037
2268349.0814208984,015098
2267434.404296875,001038
2266451.0771484375,001109
2264717.7403564453,015201
2263954.309814453,056003
2263927.8779296875,093032
2261774.7802734375,060012
2261601.23046875,021015
2259481.1720581055,001050
2258001.4248046875,027014
2257513.4663085938,001083
2254966.5859375,069061
2252134.16796875,034008
2250824.0522460938,001233
2250767.7954101562,070076
2250587.19140625,076022
2249298.6538085938,001268
2249225.08984375,003091
2247879.2399902344,108054
2245410.5625,024115
2245260.744995117,056034
2242146.623687744,053022
2240584.4296875,033040
2239358.8806152344,099017
2239260.8946533203,094017
2238325.8857421875,048039
2236531.247741699,001246
2235126.4545898438,036032
2234672.0305786133,065010
2234262.751953125,061085
2234025.443359375,073001
2229776.233642578,016206
2226532.6779785156,019015
2226089.0498046875,069072
2223738.9340820312,078037
2222382.125,015097
2222013.11328125,018120
2221411.3204956055,001247
2221184.8154296875,010052
2220141.9267578125,070019
2219855.2392578125,037035
2219588.0673828125,060083
2217948.0,068019
2217309.4462890625,030060
2217148.46484375,040044
2214799.981689453,072008
2214770.0,079117
2214486.5712890625,026065
2211713.5859375,069093
2211454.03125,083002
2211345.228515625,015144
2209555.9375,028105
2208163.4438476562,036028
2208068.0735473633,028027
2207945.4765625,086008
2206548.9654541016,064108
2205184.037109375,079123
2204795.203125,090075
2204597.319946289,075054
2202943.899658203,014053
2202331.1323242188,004112
2201762.4709472656,074004
2200360.40625,080003
2199900.4296875,006136
2199159.5037841797,091083
2199055.2623291016,030008
2196832.203125,051015
2195578.2114257812,017090
2194758.732421875,071038
2192305.815551758,043014
2192296.05859375,001022
2191607.2275390625,068043
2189273.2021484375,111105
2187681.079345703,078127
2186404.925415039,091063
2183256.1380615234,061032
2182342.6674804688,100006
2182103.546875,079063
2181442.37109375,061030
2180795.360961914,026019
2179934.40625,022047
2178996.41015625,058025
2178260.0522460938,028047
2178189.7641601562,078097
2176581.507873535,071016
2176452.2451171875,004156
2176340.125732422,036036
2175661.62109375,079118
2174985.4130859375,079131
2174602.022583008,015011
2174395.4287109375,033001
2171591.544921875,077001
2170479.705078125,019107
2168718.8627929688,065109
2166903.146484375,069098
2166670.78125,080015
2166446.6416015625,075017
2166397.09765625,069013
2165947.505126953,069090
2165549.281982422,020015
2165349.25,065080
2163881.880859375,067015
2162752.0119018555,001159
2161735.609375,058020
2161580.0595703125,070083
2159172.0,016093
2157499.7109375,030136
2156331.7299804688,021058
2155816.2978515625,063092
2153716.922607422,047016
2153522.21875,064018
2153207.4248046875,058087
2149012.4279785156,015242
2147989.6538085938,001176
2145331.333251953,041021
2144055.7568359375,064106
2143706.6538085938,001137
2143461.6494140625,026073
2140246.4233398438,001179
2139678.9448242188,005025
2139198.100830078,086015
2138331.856201172,024035
2138150.3204956055,001223
2137945.9775390625,016113
2137784.7524414062,024118
2137740.904296875,057048
2135073.724609375,018117
2134620.5703125,011009
2134580.5572509766,016242
2133407.770263672,078078
2131666.6326904297,073002
2131061.0,085008
2130760.3125,103041
2130732.0942382812,069070
2130091.373046875,054055
2129915.609375,044016
2128582.4462890625,030009
2128530.658203125,005068
2128200.946533203,015178
2126074.1673583984,063014
2124970.1884765625,080091
2122356.58203125,017109
2121331.6953125,007065
2117592.3209838867,003002
2117296.2070617676,098035
2115418.813140869,078085
2114954.4609375,069085
2113616.696899414,035001
2112782.580444336,076013
2111686.732055664,063004
2111668.640625,022253
2111588.8427734375,016154
2111336.0,083083
2110937.275390625,064029
2109652.7265625,075079
2109204.3666992188,021004
2106828.263458252,095053
2106517.5576171875,033049
2104908.0177001953,061066
2104842.6372070312,059002
2103070.08984375,069095
2102023.712158203,043022
2096056.0014648438,070079
2095414.1669921875,017106
2094055.7373046875,109010
2093611.3962402344,045017
2093066.3176269531,019088
2092668.4912109375,058030
2092347.6796875,043034
2092198.375,065042
2090935.8565063477,043002
2087933.2749023438,097005
2087633.984375,022230
2086926.2700195312,025073
2086782.8137207031,090055
2086742.875,063085
2086742.505859375,065020
2085985.2890625,090014
2085140.7568359375,070015
2084593.9653320312,077012
2084559.296875,095072
2083691.9083251953,102036
2083517.2122192383,016018
2083375.1567382812,017164
2083082.0625,005033
2082250.5756835938,001017
2081990.25,071015
2081068.9268798828,024009
2080821.4837646484,001048
2079699.135131836,111095
2078448.740234375,069045
2078253.421875,024096
2078233.017211914,102031
2077360.3731689453,039011
2075299.04296875,077010
2074807.4428710938,036014
2074478.125,022081
2070140.97265625,069096
2069940.0275878906,024038
2069731.9375,076084
2069409.0063476562,078065
2068546.2119140625,021030
2068379.5997924805,028033
2068169.2177734375,030080
2067598.6452636719,028028
2067294.189453125,058069
2065747.498046875,066103
2065249.296875,004042
2059597.3956298828,083091
2058858.4296875,059030
2058574.1293945312,035009
2058415.8233642578,035006
2055549.3835449219,042029
2055065.263458252,095049
2054894.08203125,083073
2052679.1166992188,060016
2052565.755859375,065086
2052360.1349487305,081016
2050455.9609375,069062
2050431.154296875,062035
2049071.9926757812,093051
2048805.0087890625,042005
2048406.0,025019
2048080.0498046875,061076
2046015.54296875,083085
2044246.0,058085
2044086.9931640625,024055
2043557.5107421875,094050
2041374.75,021047
2041215.0771484375,001282
2040350.9635009766,080071
2038816.2388916016,058112
2038680.9564208984,089003
2038220.5462646484,009038
2037822.7216796875,016165
2035126.919921875,063029
2033740.176147461,028017
2033163.5454101562,036043
2032751.6728515625,094027
2031747.19140625,061073
2029939.1767578125,058016
2029903.3359375,064118
2026054.7944335938,016243
2025821.6320800781,014023
2024938.0,012136
2023279.5625,068010
2023061.6318359375,010007
2022453.630859375,001089
2022304.615234375,059033
2020776.6892089844,037002
2020687.1763916016,056049
2018315.3162841797,016188
2018012.7907714844,096035
2017943.146484375,058002
2017574.0659179688,070032
2016013.357421875,069101
2015002.7905273438,050036
2013755.828125,111020
2013420.8912963867,079018
2012426.9873046875,017135
2012060.7475585938,030012
2010963.0415039062,010049
2010621.3405761719,027002
2010338.2436523438,054016
2010133.501953125,094025
2009156.7822265625,028020
2006212.3486328125,097084
2005891.3125,006044
2005557.3125,103011
2004348.1412353516,046023
2003974.2751464844,078139
2002706.0,020010
2002248.3060302734,046010
2001583.0185546875,055012
2000077.5859375,069012
2000021.375,019092
1999677.1796875,079033
1998639.6477050781,061070
1997553.1884765625,080058
1996724.0,040028
1994438.3515625,059003
1994365.2916259766,006075
1993594.076171875,054046
1993460.3200378418,005086
1993120.9375,076024
1991868.0,046035
1991074.0,004189
1990823.556640625,094047
1989927.0,002057
1989796.5510253906,019016
1989388.5895996094,028071
1987625.5712890625,026078
1987100.8156738281,064096
1985896.2639160156,024075
1983881.22265625,014004
1983148.0859375,004160
1981272.1884765625,080059
1980753.1391601562,078053
1979855.5584716797,037056
1979037.31741333,098013
1978098.6168518066,030029
1976807.3828125,046008
1975968.1704101562,026061
1975194.58984375,065153
1975064.3898925781,019003
1974983.21484375,062009
1972972.7890625,017034
1972557.498046875,094032
1970301.0798339844,012047
1970058.2607421875,066094
1968389.7036132812,030091
1966723.5747070312,043042
1965499.396484375,001168
1964699.9912109375,035002
1963489.0927734375,004104
1963427.3970947266,019102
1961534.228515625,065075
1961527.0,075082
1960229.9991455078,076029
1958968.0727539062,017124
1958641.0,041035
1956667.1875,078152
1955369.5087890625,098054
1955326.5668029785,078056
1955228.147277832,016135
1955000.9010009766,050014
1953816.7456054688,053006
1951568.8141479492,053008
1949557.3334960938,017013
1947118.8725585938,033011
1946869.453125,015076
1946705.0073242188,023001
1946051.1094970703,001097
1945606.5,082003
1945545.0,084024
1945284.9624023438,050022
1944599.8775634766,043031
1944478.6829833984,001236
1944136.7524414062,018176
1939944.982421875,061008
1937259.8243408203,004064
1937014.4211425781,040020
1936305.4559326172,066087
1933519.265625,078129
1933156.4462890625,023080
1933066.5739746094,024079
1932754.6864013672,016194
1932702.953125,016082
1932414.8198242188,004174
1930893.8848876953,025016
1930338.796875,002033
1929070.5170898438,030101
1928734.8233642578,049006
1928432.884765625,079114
1927687.541015625,030104
1927183.8254394531,058049
1926868.4104003906,025048
1924308.2958984375,055007
1923712.1440429688,008021
1921331.7470703125,094020
1919904.561340332,028092
1919095.080078125,003079
1918826.0375976562,090051
1918136.7259521484,040018
1917990.6342773438,054008
1917493.2463378906,013254
1916784.6984863281,043033
1915396.380859375,017175
1914969.7004394531,080077
1914696.2041015625,016076
1913252.1927490234,010032
1912625.0,025015
1911850.2580566406,059027
1911635.3203125,010040
1910574.6953125,006135
1910536.1634521484,098030
1905841.3266601562,070012
1905655.3603515625,030057
1905333.8543701172,060042
1904210.6928710938,013052
1901190.0288085938,009042
1900224.660522461,044002
1899973.857421875,061031
1899770.9096984863,080021
1898790.564453125,027041
1898688.705078125,023065
1898535.203125,083095
1897856.2962646484,079147
1897502.6806640625,078136
1896854.603515625,090016
1896296.486328125,078110
1894174.890625,044056
1890567.00390625,079151
1888087.5476074219,058038
1881311.1086425781,041070
1880748.3190917969,078080
1879140.73046875,098053
1878498.9900512695,036017
1878174.724609375,058098
1870898.7672424316,030081
1870738.921875,044029
1869891.33984375,061063
1869189.109375,075018
1868963.9556884766,066051
1868863.1704101562,015115
1868811.2641601562,078008
1868726.515625,006106
1867960.5390625,062063
1867443.8198242188,041016
1867012.92578125,017144
1866542.0053710938,059018
1866411.0,078113
1866353.3643798828,078048
1866055.6079101562,097024
1865370.625,103074
1864494.7287597656,004099
1861873.8845825195,010009
1861643.1506347656,039005
1860074.7095947266,103008
1859986.6512451172,087010
1859068.8759765625,076035
1858941.5715332031,080034
1858634.9306640625,080017
1855840.96484375,006162
1855317.2421875,006036
1853986.837890625,082077
1852644.5576171875,080072
1852228.421875,044017
1850703.755859375,069027
1849965.6983642578,001062
1849171.0275878906,019026
1847427.0,079126
1845330.25,080030
1845226.2159423828,080060
1843800.2353515625,075049
1843690.1691894531,080089
1843098.1831054688,012050
1842694.0146484375,016089
1842671.05078125,065128
1842306.94140625,077030
1841832.875,054003
1841201.5903320312,098045
1840758.6538085938,001210
1840739.7138671875,035034
1840533.603515625,026042
1840520.625,078067
1839853.0673828125,060021
1838883.6340332031,024066
1838257.958984375,062031
1833414.7314453125,111023
1831318.369140625,064105
1831226.3325195312,018064
1828932.353515625,057009
1828711.77734375,079139
1827227.5712890625,067045
1827058.453125,090074
1826915.5885009766,053026
1826369.451171875,058058
1825545.15625,007049
1822521.8900146484,041034
1822009.05859375,069084
1821804.0802001953,084014
1821271.6926269531,019089
1818728.4370117188,103003
1817930.2277832031,026095
1816429.953125,083017
1815572.8647460938,026015
1812832.2814941406,082017
1812676.8330078125,065041
1811961.8796386719,071006
1811718.91015625,082047
1810498.19140625,108052
1809289.974609375,017118
1808105.6796875,014057
1807499.7109375,030094
1806891.630859375,029030
1803267.5,041061
1800883.5966796875,050006
1800878.3001708984,024097
1800583.453125,017146
1800047.3486328125,030126
1799743.45703125,056038
1799209.5538330078,001266
1799136.6115722656,006181
1798592.3666992188,060049
1798315.310546875,066093
1797921.78125,080090
1797875.8354492188,046006
1797697.1181640625,102039
1797427.0,003122
1795957.05078125,083103
1795604.849609375,017196
1795358.3872070312,052024
1795354.40234375,007009
1795327.5501708984,111044
1794604.912109375,008014
1793849.375,098049
1792869.1484375,030055
1792715.2329101562,004059
1792633.2238769531,078075
1792216.4543457031,043008
1791801.4921875,043055
1790964.71875,099026
1789956.0849609375,013154
1789547.6278076172,108035
1789398.6750488281,026034
1789294.3427734375,006147
1788580.6962890625,064026
1786093.5966796875,042031
1785391.875,079009
1783372.2038574219,051006
1782749.666015625,062028
1781137.228149414,054035
1780645.0026855469,016003
1777139.357421875,079096
1776846.3501586914,091101
1776003.9907226562,015251
1775508.1640625,024019
1775092.80859375,059022
1774831.0,035010
1774806.8530273438,023035
1774554.5037841797,097009
1774141.99609375,063013
1773937.08984375,069048
1773791.109375,078126
1773579.484008789,065031
1773080.205078125,056041
1772665.7109375,030042
1770281.1904296875,095027
1769867.185913086,090081
1765613.8071289062,055018
1764498.0,012125
1764394.4072265625,015072
1764317.3520507812,013193
1763822.05859375,018052
1760147.7004394531,080016
1758758.275390625,082002
1758410.609375,022110
1758304.25,012021
1758262.5400390625,057056
1757948.7646484375,016097
1756759.0529785156,003084
1756672.2314453125,055031
1755144.0791015625,058096
1754893.7993164062,015036
1754698.9057617188,009013
1754408.0,004098
1754060.314453125,097068
1752489.5673828125,069060
1751515.384765625,071044
1750727.9265441895,066015
1750649.1472473145,066083
1749688.0732421875,001220
1749519.09765625,069064
1749163.4558105469,023004
1749142.4091796875,057013
1748458.8944091797,079129
1747101.625,030082
1744841.704650879,062019
1744698.390625,002079
1744262.173828125,024064
1744206.212890625,064067
1743100.0421142578,016168
1742972.6958007812,013011
1742713.19140625,029045
1742370.8515625,098042
1741766.5106201172,043049
1741449.34765625,065008
1741008.40625,054047
1740716.9287109375,021038
1740413.1577148438,026070
1739803.2075195312,109039
1739390.7954101562,070073
1738760.1655273438,070020
1738026.144897461,026081
1737473.527709961,030188
1737277.0,021107
1736100.767578125,017162
1735568.375,080019
1734960.630859375,096080
