Programma;Missione;Descrizione Missione;Componente;Descrizione Componente;ID Misura;Codice Univoco Misura;Descrizione Misura;ID Submisura;Codice CID;Codice Univoco submisura;Descrizione Submisura;Amministrazione Titolare;Importo Totale;Campo d’intervento Clima;Coefficiente TAG Clima;Campo d’intervento Digitale;Coefficiente TAG Digitale;Importo Contribuzione al Clima;Importo Contribuzione al Digitale
PNRR;M6;Salute;M6C1;Reti di prossimità, strutture e telemedicina per l’assistenza sanitaria territoriale;M6C1I1.1;M6C1I1.01;Case della Comunità e presa in carico della persona;M6C1I1.1;M6C1I1.1;M6C1I1.01.00;Case della Comunità e presa in carico della persona;MINISTERO DELLA SALUTE;400000000;092 - Infrastrutture per la sanità;0;N/A;N/A;0;0
PNRR;M6;Salute;M6C1;Reti di prossimità, strutture e telemedicina per l’assistenza sanitaria territoriale;M6C1I1.2;M6C1I1.02;Casa come primo luogo di cura e telemedicina;M6C1I1.2.1;M6C1I1.2;M6C1I1.02.01;Casa come primo luogo di cura  (Adi);MINISTERO DELLA SALUTE;2720000000;123 - Misure volte a migliorare l'accessibilità, l'efficacia e la resilienza dei sistemi sanitari (infrastrutture escluse);0;N/A;N/A;0;0
PNRR;M6;Salute;M6C1;Reti di prossimità, strutture e telemedicina per l’assistenza sanitaria territoriale;M6C1I1.2;M6C1I1.02;Casa come primo luogo di cura e telemedicina;M6C1I1.2.2;M6C1I1.2;M6C1I1.02.02;Implementazione delle Centrali operative territoriali (COT);MINISTERO DELLA SALUTE;280000000;013 - Applicazioni e servizi e informatici di assistenza sanitaria online (compresi l'e-Care, l'Internet delle cose per l'attività fisica e la domotica per categorie deboli);0;013 - Applicazioni e servizi e informatici di assistenza sanitaria online (compresi l'e-Care, Internet delle cose per l'attività fisica e la domotica per categorie deboli);100;0;280000000
PNRR;M6;Salute;M6C1;Reti di prossimità, strutture e telemedicina per l’assistenza sanitaria territoriale;M6C1I1.2;M6C1I1.02;Casa come primo luogo di cura e telemedicina;M6C1I1.2.3;M6C1I1.2;M6C1I1.02.03;Telemedicina per un migliore supporto ai pazienti cronici;MINISTERO DELLA SALUTE;1000000000;013 - Applicazioni e servizi e informatici di assistenza sanitaria online (compresi l'e-Care, l'Internet delle cose per l'attività fisica e la domotica per categorie deboli);0;013 - Applicazioni e servizi e informatici di assistenza sanitaria online (compresi l'e-Care, Internet delle cose per l'attività fisica e la domotica per categorie deboli);100;0;1000000000
PNRR;M6;Salute;M6C1;Reti di prossimità, strutture e telemedicina per l’assistenza sanitaria territoriale;M6C1I1.3;M6C1I1.03;Rafforzamento dell'assistenza sanitaria intermedia e delle sue strutture (Ospedali di Comunità);M6C1I1.3;M6C1I1.3;M6C1I1.03.00;Rafforzamento dell'assistenza sanitaria intermedia e delle sue strutture (Ospedali di Comunità);MINISTERO DELLA SALUTE;1000000000;092 - Infrastrutture per la sanità;0;N/A;N/A;0;0
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I1.1;M6C2I1.01;Ammodernamento del parco tecnologico e digitale ospedaliero;M6C2I1.1.1;M6C2I1.1;M6C2I1.01.01;Ammodernamento del parco tecnologico e digitale ospedaliero (Digitalizzazione);MINISTERO DELLA SALUTE;1413145000;093 - Attrezzature sanitarie;0;N/A;N/A;0;0
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I1.1;M6C2I1.01;Ammodernamento del parco tecnologico e digitale ospedaliero;M6C2I1.1.1;M6C2I1.1;M6C2I1.01.01;Ammodernamento del parco tecnologico e digitale ospedaliero (Digitalizzazione);MINISTERO DELLA SALUTE;1450110000;093 - Attrezzature sanitarie;0;095 - Digitalizzazione delle cure sanitarie;100;0;1450110000
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I1.1;M6C2I1.01;Ammodernamento del parco tecnologico e digitale ospedaliero;M6C2I1.1.2;M6C2I1.1;M6C2I1.01.02;Ammodernamento del parco tecnologico e digitale ospedaliero (grandi apprecchiature);MINISTERO DELLA SALUTE;1189155000;093 - Attrezzature sanitarie;0;N/A;N/A;0;0
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I1.2;M6C2I1.02;Verso un ospedale sicuro e sostenibile;M6C2I1.2;M6C2I1.2;M6C2I1.02.00;Verso un ospedale sicuro e sostenibile;MINISTERO DELLA SALUTE;1638851084;092 - Infrastrutture per la sanità;0;N/A;N/A;0;0
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I1.3;M6C2I1.03;Rafforzamento dell'infrastruttura tecnologica e degli strumenti per la raccolta, l’elaborazione, l’analisi dei dati e la simulazione;M6C2I1.3.1;M6C2I1.3;M6C2I1.03.01;Rafforzamento dell'infrastruttura tecnologica e degli strumenti per la raccolta, l’elaborazione, l’analisi dei dati e la simulazione (FSE);MINISTERO DELLA SALUTE;1379990000;095 - Digitalizzazione delle cure sanitarie;0;095 - Digitalizzazione delle cure sanitarie;100;0;1379990000
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I1.3;M6C2I1.03;Rafforzamento dell'infrastruttura tecnologica e degli strumenti per la raccolta, l’elaborazione, l’analisi dei dati e la simulazione;M6C2I1.3.2;M6C2I1.3;M6C2I1.03.02;Rafforzamento dell'infrastruttura tecnologica e degli strumenti per la raccolta, l’elaborazione, l’analisi dei dati e la simulazione (Potenziamento, modello predittivo, SDK ….);MINISTERO DELLA SALUTE;292550000;095 - Digitalizzazione delle cure sanitarie;0;095 - Digitalizzazione delle cure sanitarie;100;0;292550000
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.1;M6C2I2.01;Rafforzamento e potenziamento della ricerca biomedica del SSN;M6C2I2.1;M6C2I2.1;M6C2I2.01.00;Rafforzamento e potenziamento della ricerca biomedica del SSN;MINISTERO DELLA SALUTE;524140000;123 - Misure volte a migliorare l'accessibilità, l'efficacia e la resilienza dei sistemi sanitari (infrastrutture escluse);0;N/A;N/A;0;0
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.2;M6C2I2.02;Sviluppo delle competenze tecniche, professionali, digitali e manageriali del personale del sistema sanitario;M6C2I2.2.A;M6C2I2.2;M6C2I2.02.01;Sviluppo delle competenze tecniche-professionali, digitali e manageriali del personale del sistema sanitario. Sub-misura: borse aggiuntive in formazione di medicina generale;MINISTERO DELLA SALUTE;101973006;123 - Misure volte a migliorare l'accessibilità, l'efficacia e la resilienza dei sistemi sanitari (infrastrutture escluse);0;N/A;N/A;0;0
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.2;M6C2I2.02;Sviluppo delle competenze tecniche, professionali, digitali e manageriali del personale del sistema sanitario;M6C2I2.2.B;M6C2I2.2;M6C2I2.02.02;Sviluppo delle competenze tecniche-professionali, digitali e manageriali del personale del sistema sanitario: Sub-misura: corso di formazione in infezioni ospedaliere;MINISTERO DELLA SALUTE;80026994;123 - Misure volte a migliorare l'accessibilità, l'efficacia e la resilienza dei sistemi sanitari (infrastrutture escluse);0;N/A;N/A;0;0
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.2;M6C2I2.02;Sviluppo delle competenze tecniche, professionali, digitali e manageriali del personale del sistema sanitario;M6C2I2.2.C;M6C2I2.2;M6C2I2.02.03;Sviluppo delle competenze tecniche-professionali, digitali e manageriali del personale del sistema sanitario: Sub-misura: corso di formazione manageriale;MINISTERO DELLA SALUTE;18000000;123 - Misure volte a migliorare l'accessibilità, l'efficacia e la resilienza dei sistemi sanitari (infrastrutture escluse);0;N/A;N/A;0;0
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.2;M6C2I2.02;Sviluppo delle competenze tecniche, professionali, digitali e manageriali del personale del sistema sanitario;M6C2I2.2.D;M6C2I2.2;M6C2I2.02.04;Sviluppo delle competenze tecniche-professionali, digitali e manageriali del personale del sistema sanitario. Sub-misure: contratti di formazione medico-specialistica.;MINISTERO DELLA SALUTE;537600000;123 - Misure volte a migliorare l'accessibilità, l'efficacia e la resilienza dei sistemi sanitari (infrastrutture escluse);0;N/A;N/A;0;0
