Codice Univoco submisura;CUP ;Tipo Tag Clima;Campo d'intervento Clima;Coefficiente TAG Clima;Tipo Tag Digitale;Campo d'intervento Digitale;Coefficiente TAG Digitale
M1C2I5.01.01;E81B21011120006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E81B21013210006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E81B21008320006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E91B21009560006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E31B21009920006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E31B21011390006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E21B21008870006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E11B21008340006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E31B21011920006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E11B21009410006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E61B21009190006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E31B21012530006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E11B21008350006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E41B21013410006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E91B21008050006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E41B21012570006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E71B21009240006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E11B21008360006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E71B21008450006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E51B21006150006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E81B21011130006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E71B21009250006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E91B21007230006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E51B21007340006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E21B21007030006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E41B21012580006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E91B21010210006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E81B21008330006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E61B21009730006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E81B21009430006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E61B21009200006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E11B21012020006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E71B21006170006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E81B21012010006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E31B21009930006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E21B21008110006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E11B21012030006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E41B21009750006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E81B21012020006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E61B21007990006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E81B21011140006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E41B21014330006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E51B21005400006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E81B21012030006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E41B21011160006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E81B21011150006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E51B21007790006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E51B21005410006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E81B21012040006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E41B21011170006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E21B21008120006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E61B21010310006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E81B21008340006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E71B21008460006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E41B21011180006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E21B21008130006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E91B21010220006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E41B21009760006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E11B21011250006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E61B21008000006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E41B21012590006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E81B21013220006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E51B21005420006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E91B21009570006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E81B21009440006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E41B21012600006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E71B21009260006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E31B21008920006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E21B21008470006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E31B21009940006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E71B21008000006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E91B21010230006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E91B21007240006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E21B21008480006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E71B21006870006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E31B21011400006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E71B21009270006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E21B21006150006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E41B21013420006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E21B21007040006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E81B21011160006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E61B21010320006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E81B21008350006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E51B21007350006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E61B21008010006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E11B21010740006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E81B21013230006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E21B21006160006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E31B21011930006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E61B21008020006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E71B21008010006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E51B21007800006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E71B21006180006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E21B21008490006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E81B21009450006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E91B21009130006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E91B21010240006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E31B21008930006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E11B21011260006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E81B21009460006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E41B21012610006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E31B21012540006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E41B21009770006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E41B21013430006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E31B21009950006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E11B21010750006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E61B21010330006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E11B21008370006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E91B21009580006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E81B21009470006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E11B21010760006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E61B21010340006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E11B21008380006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E21B21008500006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E41B21011190006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E81B21011170006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E31B21012550006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E51B21005430006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E41B21013440006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E71B21006880006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E31B21011410006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E41B21014340006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;30
M1C2I5.01.01;E41B21009780006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E41B21013450006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E51B21006160006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E81B21011180006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E41B21014350006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E41B21009790006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E11B21011270006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E61B21008030006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E11B21010770006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E71B21009280006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E71B21006190006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E41B21013460006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
M1C2I5.01.01;E61B21008040006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;50
M1C2I5.01.01;E61B21009210006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;100
M1C2I5.01.01;E11B21012040006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;30
M1C2I5.01.01;E51B21005440006;N/A;N/A;N/A;DIGITAL TAG;015 - SVILUPPO DELL'ATTIVITÀ DELLE PMI E INTERNAZIONALIZZAZIONE, COMPRESI GLI INVESTIMENTI PRODUTTIV;50
M1C2I5.01.01;E11B21011280006;N/A;N/A;N/A;DIGITAL TAG;015 - Sviluppo dell'attività delle PMI e internazionalizzazione, compresi gli investimenti produttiv;100
